"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36549","D000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","","","", , , , , , , , , , , 
"-------------","-------------", ,"COMPUTATION OF PER DIEM COST","","TITLE XVIII","TITLE XIX","OTHER","TOTAL", , , , , , , , , , , 
"-------------","-------------", ,"","","-1","-2","-3","-4", , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36549] Report(D000000[0100])","Entity[36549] Report(D000000[0200])","Entity[36549] Report(D000000[0300])","Entity[36549] Report(D000000[0400])", , , , , , , , , , , 
"hospc_2013_DATA",36549,"D000000","Line(00100)", , , , ,"2200361", , , , , , , , , , , 
"hospc_2013_DATA",36549,"D000000","Line(00200)", , , , ,"19303", , , , , , , , , , , 
"hospc_2013_DATA",36549,"D000000","Line(00300)", , , , ,"114", , , , , , , , , , , 
"hospc_2013_DATA",36549,"D000000","Line(00400)", ,"18274", , , , , , , , , , , , , , 
"hospc_2013_DATA",36549,"D000000","Line(00500)", ,"2083053", , , , , , , , , , , , , , 
"hospc_2013_DATA",36549,"D000000","Line(00600)", , ,"451", , , , , , , , , , , , , 
"hospc_2013_DATA",36549,"D000000","Line(00700)", , ,"51409", , , , , , , , , , , , , 
"hospc_2013_DATA",36549,"D000000","Line(01200)", , , ,"578", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
