"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34923","D000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","","","", , , , , , , , , , , 
"-------------","-------------", ,"COMPUTATION OF PER DIEM COST","","TITLE XVIII","TITLE XIX","OTHER","TOTAL", , , , , , , , , , , 
"-------------","-------------", ,"","","-1","-2","-3","-4", , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[34923] Report(D000000[0100])", ,"Entity[34923] Report(D000000[0300])","Entity[34923] Report(D000000[0400])", , , , , , , , , , , 
"hospc_2013_DATA",34923,"D000000","Line(00100)", , , , ,"923783", , , , , , , , , , , 
"hospc_2013_DATA",34923,"D000000","Line(00200)", , , , ,"5461", , , , , , , , , , , 
"hospc_2013_DATA",34923,"D000000","Line(00300)", , , , ,"169", , , , , , , , , , , 
"hospc_2013_DATA",34923,"D000000","Line(00400)", ,"5380", , , , , , , , , , , , , , 
"hospc_2013_DATA",34923,"D000000","Line(00500)", ,"910081", , , , , , , , , , , , , , 
"hospc_2013_DATA",34923,"D000000","Line(00800)", ,"1984", , , , , , , , , , , , , , 
"hospc_2013_DATA",34923,"D000000","Line(00900)", ,"335613", , , , , , , , , , , , , , 
"hospc_2013_DATA",34923,"D000000","Line(01200)", , , ,"81", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
