"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36194","D000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","","","", , , , , , , , , , , 
"-------------","-------------", ,"COMPUTATION OF PER DIEM COST","","TITLE XVIII","TITLE XIX","OTHER","TOTAL", , , , , , , , , , , 
"-------------","-------------", ,"","","-1","-2","-3","-4", , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36194] Report(D000000[0100])", , ,"Entity[36194] Report(D000000[0400])", , , , , , , , , , , 
"hospc_2013_DATA",36194,"D000000","Line(00100)", , , , ,"808092", , , , , , , , , , , 
"hospc_2013_DATA",36194,"D000000","Line(00200)", , , , ,"1363", , , , , , , , , , , 
"hospc_2013_DATA",36194,"D000000","Line(00300)", , , , ,"593", , , , , , , , , , , 
"hospc_2013_DATA",36194,"D000000","Line(00400)", ,"1363", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
