"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35473","D000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","","","", , , , , , , , , , , 
"-------------","-------------", ,"COMPUTATION OF PER DIEM COST","","TITLE XVIII","TITLE XIX","OTHER","TOTAL", , , , , , , , , , , 
"-------------","-------------", ,"","","-1","-2","-3","-4", , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[35473] Report(D000000[0100])", ,"Entity[35473] Report(D000000[0300])","Entity[35473] Report(D000000[0400])", , , , , , , , , , , 
"hospc_2013_DATA",35473,"D000000","Line(00100)", , , , ,"449011", , , , , , , , , , , 
"hospc_2013_DATA",35473,"D000000","Line(00200)", , , , ,"4066", , , , , , , , , , , 
"hospc_2013_DATA",35473,"D000000","Line(00300)", , , , ,"110", , , , , , , , , , , 
"hospc_2013_DATA",35473,"D000000","Line(00400)", ,"4013", , , , , , , , , , , , , , 
"hospc_2013_DATA",35473,"D000000","Line(00500)", ,"443156", , , , , , , , , , , , , , 
"hospc_2013_DATA",35473,"D000000","Line(01200)", , , ,"53", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
