"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34568","D000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","","","", , , , , , , , , , , 
"-------------","-------------", ,"COMPUTATION OF PER DIEM COST","","TITLE XVIII","TITLE XIX","OTHER","TOTAL", , , , , , , , , , , 
"-------------","-------------", ,"","","-1","-2","-3","-4", , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[34568] Report(D000000[0100])","Entity[34568] Report(D000000[0200])","Entity[34568] Report(D000000[0300])","Entity[34568] Report(D000000[0400])", , , , , , , , , , , 
"hospc_2013_DATA",34568,"D000000","Line(00100)", , , , ,"929916", , , , , , , , , , , 
"hospc_2013_DATA",34568,"D000000","Line(00200)", , , , ,"7720", , , , , , , , , , , 
"hospc_2013_DATA",34568,"D000000","Line(00300)", , , , ,"120", , , , , , , , , , , 
"hospc_2013_DATA",34568,"D000000","Line(00400)", ,"7485", , , , , , , , , , , , , , 
"hospc_2013_DATA",34568,"D000000","Line(00500)", ,"901643", , , , , , , , , , , , , , 
"hospc_2013_DATA",34568,"D000000","Line(00600)", , ,"191", , , , , , , , , , , , , 
"hospc_2013_DATA",34568,"D000000","Line(00700)", , ,"23008", , , , , , , , , , , , , 
"hospc_2013_DATA",34568,"D000000","Line(01200)", , , ,"44", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
