"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35541","D000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","","","", , , , , , , , , , , 
"-------------","-------------", ,"COMPUTATION OF PER DIEM COST","","TITLE XVIII","TITLE XIX","OTHER","TOTAL", , , , , , , , , , , 
"-------------","-------------", ,"","","-1","-2","-3","-4", , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[35541] Report(D000000[0100])","Entity[35541] Report(D000000[0200])","Entity[35541] Report(D000000[0300])","Entity[35541] Report(D000000[0400])", , , , , , , , , , , 
"hospc_2013_DATA",35541,"D000000","Line(00100)", , , , ,"1992903", , , , , , , , , , , 
"hospc_2013_DATA",35541,"D000000","Line(00200)", , , , ,"22023", , , , , , , , , , , 
"hospc_2013_DATA",35541,"D000000","Line(00300)", , , , ,"90", , , , , , , , , , , 
"hospc_2013_DATA",35541,"D000000","Line(00400)", ,"20863", , , , , , , , , , , , , , 
"hospc_2013_DATA",35541,"D000000","Line(00500)", ,"1887893", , , , , , , , , , , , , , 
"hospc_2013_DATA",35541,"D000000","Line(00600)", , ,"327", , , , , , , , , , , , , 
"hospc_2013_DATA",35541,"D000000","Line(00700)", , ,"29590", , , , , , , , , , , , , 
"hospc_2013_DATA",35541,"D000000","Line(00800)", ,"11259", , , , , , , , , , , , , , 
"hospc_2013_DATA",35541,"D000000","Line(00900)", ,"1018827", , , , , , , , , , , , , , 
"hospc_2013_DATA",35541,"D000000","Line(01000)", , ,"15", , , , , , , , , , , , , 
"hospc_2013_DATA",35541,"D000000","Line(01100)", , ,"1357", , , , , , , , , , , , , 
"hospc_2013_DATA",35541,"D000000","Line(01200)", , , ,"833", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
